	date	run	well	timepoint	tempc	class	score	ymin	xmin	ymax	xmax	ID	centroid_x	centroid_y
6809	2022-01-05	1	D2	34	26	tube_tip	0.64515495	0.21510108	0.8077852	0.23515172	0.8271499	None	0.81746755	0.2251264
6810	2022-01-05	1	D2	34	26	tube_tip	0.6393603	0.50348324	0.012518572	0.52279085	0.03122946	None	0.02187402	0.51313704
6811	2022-01-05	1	D2	34	26	tube_tip	0.63775873	0.71855956	0.38210133	0.73832625	0.40102568	None	0.3915635	0.7284429
6812	2022-01-05	1	D2	34	26	tube_tip	0.63702863	0.09050505	0.31233725	0.10855241	0.32989535	None	0.3211163	0.09952873
6813	2022-01-05	1	D2	34	26	tube_tip	0.6326459	0.5641372	0.04766777	0.5824965	0.065325625	None	0.0564967	0.57331685
6815	2022-01-05	1	D2	34	26	tube_tip	0.62642795	0.7938082	0.93864554	0.81192136	0.9561406	None	0.94739307	0.80286478
6822	2022-01-05	1	D2	34	26	tube_tip	0.60525525	0.081135556	0.6717043	0.100210235	0.6898308	None	0.68076755	0.0906729
6825	2022-01-05	1	D2	34	26	tube_tip	0.5894889	0.5185251	0.37850988	0.53871703	0.39789796	None	0.38820392	0.52862107
6826	2022-01-05	1	D2	34	26	tube_tip	0.58835447	0.8170835	0.2983635	0.83602107	0.31675774	None	0.30756062	0.82655228
6827	2022-01-05	1	D2	34	26	tube_tip	0.5781965	0.39862162	0.10546294	0.41701013	0.122875825	None	0.11416938	0.40781588
6831	2022-01-05	1	D2	34	26	tube_tip	0.5661958	0.082689	0.33739153	0.099320844	0.35370007	None	0.3455458	0.09100492
6834	2022-01-05	1	D2	34	26	tube_tip	0.5490627	0.711281	0.8248544	0.7318472	0.84489644	None	0.83487542	0.7215641
6836	2022-01-05	1	D2	34	26	tube_tip	0.5345375	0.1260639	0.27671993	0.14502548	0.29497588	None	0.2858479	0.13554469
6837	2022-01-05	1	D2	34	26	tube_tip	0.53307337	0.084751904	0.21525441	0.10418342	0.23354618	None	0.2244003	0.09446766
6838	2022-01-05	1	D2	34	26	tube_tip	0.53058547	0.381909	0.52072257	0.4008746	0.53874296	None	0.52973276	0.3913918
6839	2022-01-05	1	D2	34	26	tube_tip	0.522221	0.63624954	0.27030095	0.6544944	0.28763303	None	0.27896699	0.64537197
6840	2022-01-05	1	D2	34	26	tube_tip	0.50870496	0.9316848	0.094952345	0.94893986	0.11166483	None	0.10330859	0.94031233
6841	2022-01-05	1	D2	34	26	tube_tip	0.4993401	0.081487104	0.27100405	0.09972572	0.28808722	None	0.27954563	0.09060641
6843	2022-01-05	1	D2	34	26	tube_tip	0.4709525	0.0058453763	0.79085654	0.023463104	0.80909544	None	0.79997599	0.01465424
6846	2022-01-05	1	D2	34	26	tube_tip	0.41055873	0.14599583	0.90334153	0.16454941	0.9215467	None	0.91244412	0.15527262
6847	2022-01-05	1	D2	34	26	tube_tip	0.37996152	0.47096136	0.07834468	0.48854795	0.09545011	None	0.0868974	0.47975466
6849	2022-01-05	1	D2	34	26	tube_tip	0.16384193	0.8508549	0.0	0.87204087	0.004267269	None	0.00213363	0.86144788
6851	2022-01-05	1	D2	34	26	tube_tip	0.14474046	0.18562412	0.0	0.20814717	0.00410447	None	0.00205224	0.19688564
6853	2022-01-05	1	D2	34	26	tube_tip	0.13847855	0.38664883	0.12160024	0.40566158	0.1389977	None	0.13029897	0.3961552
6854	2022-01-05	1	D2	34	26	tube_tip	0.13050097	0.37345466	0.18426359	0.3940774	0.20312011	None	0.19369185	0.38376603
6855	2022-01-05	1	D2	34	26	tube_tip	0.12921695	0.046357244	0.7769081	0.06511738	0.795093	None	0.78600055	0.05573731
6856	2022-01-05	1	D2	34	26	tube_tip	0.1119256	0.9919327	0.0	1.0	0.0065835137	None	0.00329176	0.99596635
6859	2022-01-05	1	D2	34	26	tube_tip	0.104216374	0.5088876	0.99536794	0.5339592	0.99975604	None	0.99756199	0.5214234
6861	2022-01-05	1	D2	34	26	tube_tip	0.100569785	0.53060865	0.14423607	0.55097914	0.16344135	None	0.15383871	0.5407939
6864	2022-01-05	1	D2	34	26	tube_tip	0.09579785	0.70614535	0.0012264224	0.7280887	0.010303194	None	0.00576481	0.71711703
6866	2022-01-05	1	D2	34	26	tube_tip	0.0900328	0.7004666	0.9643317	0.7196761	0.9827903	None	0.973561	0.71007135
6867	2022-01-05	1	D2	34	26	tube_tip	0.08835068	0.34398985	0.9958337	0.37065428	0.99941915	None	0.99762642	0.35732206
6868	2022-01-05	1	D2	34	26	tube_tip	0.08627392	0.9953464	0.37234962	1.0	0.39673507	None	0.38454234	0.9976732
6872	2022-01-05	1	D2	34	26	tube_tip	0.08375744	0.37872365	0.1396407	0.3987101	0.15990697	None	0.14977384	0.38871688
6877	2022-01-05	1	D2	34	26	tube_tip	0.07011515	0.5537544	0.15627874	0.5752252	0.17606036	None	0.16616955	0.5644898
6882	2022-01-05	1	D2	34	26	tube_tip	0.06387557	0.80132407	0.99663675	0.8276518	0.9991026	None	0.99786968	0.81448794
6883	2022-01-05	1	D2	34	26	tube_tip	0.0636702	0.992403	0.9932669	1.0	1.0	None	0.99663345	0.9962015
6884	2022-01-05	1	D2	34	26	tube_tip	0.06334611	0.5300993	0.34371302	0.5511377	0.36331162	None	0.35351232	0.5406185
6885	2022-01-05	1	D2	34	26	tube_tip	0.06231869	0.8189553	0.37541237	0.8394753	0.39409545	None	0.38475391	0.8292153
6887	2022-01-05	1	D2	34	26	tube_tip	0.059967987	0.9960408	0.9504772	1.0	0.9750379	None	0.96275755	0.9980204
6890	2022-01-05	1	D2	34	26	tube_tip	0.059152324	0.50157654	0.0	0.52537787	0.002560257	None	0.00128013	0.51347721
6891	2022-01-05	1	D2	34	26	tube_tip	0.058521498	0.16039087	0.0	0.18688492	0.0031981585	None	0.00159908	0.1736379
6893	2022-01-05	1	D2	34	26	tube_tip	0.05617213	0.9301926	0.99659276	0.95683086	0.99922717	None	0.99790996	0.94351173
6894	2022-01-05	1	D2	34	26	tube_tip	0.055214062	0.422408	0.101662904	0.44124338	0.11880413	None	0.11023352	0.43182569
6899	2022-01-05	1	D2	34	26	tube_tip	0.0542438	0.16752458	0.02215607	0.1942401	0.04492082	None	0.03353844	0.18088234
6901	2022-01-05	1	D2	34	26	tube_tip	0.053959418	0.4672227	0.086665645	0.4919173	0.1114967	None	0.09908117	0.47957
6902	2022-01-05	1	D2	34	26	tube_tip	0.053865694	0.8594612	0.9968828	0.88686514	0.9991473	None	0.99801505	0.87316317
6903	2022-01-05	1	D2	34	26	tube_tip	0.05376714	0.8908779	0.99678016	0.917957	0.9991175	None	0.99794883	0.90441745
6904	2022-01-05	1	D2	34	26	tube_tip	0.053454507	0.9968442	0.08731548	0.99994385	0.111805744	None	0.09956061	0.99839402
6907	2022-01-05	1	D2	34	26	tube_tip	0.052863788	0.9968143	0.012796191	1.0	0.037904304	None	0.02535025	0.99840715
6911	2022-01-05	1	D2	34	26	tube_tip	0.05205088	0.1442774	0.0	0.17179629	0.0032688973	None	0.00163445	0.15803684
6913	2022-01-05	1	D2	34	26	tube_tip	0.051431634	0.054494414	0.29574242	0.076306246	0.31718144	None	0.30646193	0.06540033
6914	2022-01-05	1	D2	34	26	tube_tip	0.05140341	0.00033139362	0.89977485	0.0022379518	0.92524654	None	0.9125107	0.00128467
6918	2022-01-05	1	D2	34	26	tube_tip	0.050776035	0.81341064	0.072502226	0.83929825	0.09691052	None	0.08470637	0.82635444
6920	2022-01-05	1	D2	34	26	tube_tip	0.050404746	0.9952422	0.9792258	1.0	1.0	None	0.9896129	0.9976211
6926	2022-01-05	1	D2	34	26	tube_tip	0.048210848	0.8125882	0.36488378	0.83928895	0.38885725	None	0.37687052	0.82593858
6927	2022-01-05	1	D2	34	26	tube_tip	0.048176408	0.9972502	0.07160586	0.99980056	0.09628916	None	0.08394751	0.99852538
6928	2022-01-05	1	D2	34	26	tube_tip	0.047865663	0.03629036	0.3660416	0.059651274	0.38748503	None	0.37676332	0.04797082
6930	2022-01-05	1	D2	34	26	tube_tip	0.04780817	0.99652654	0.77796	1.0	0.8035609	None	0.79076045	0.99826327
6931	2022-01-05	1	D2	34	26	tube_tip	0.047606856	0.06581394	0.27782097	0.08561117	0.29580274	None	0.28681186	0.07571256
6935	2022-01-05	1	D2	34	26	tube_tip	0.047251936	0.03223767	0.38570985	0.056678236	0.40731886	None	0.39651436	0.04445795
6937	2022-01-05	1	D2	34	26	tube_tip	0.04718377	0.99644107	0.16017017	1.0	0.1870166	None	0.17359338	0.99822054
6938	2022-01-05	1	D2	34	26	tube_tip	0.046881966	0.034575876	0.0	0.062723055	0.003245462	None	0.00162273	0.04864947
6941	2022-01-05	1	D2	34	26	tube_tip	0.04630211	0.0	0.7749291	0.0029562274	0.7997281	None	0.7873286	0.00147811
6943	2022-01-05	1	D2	34	26	tube_tip	0.045834985	0.9962234	0.92998683	1.0	0.9561385	None	0.94306266	0.9981117
6944	2022-01-05	1	D2	34	26	tube_tip	0.045745917	0.31913304	0.61271244	0.34185678	0.6337721	None	0.62324227	0.33049491
6946	2022-01-05	1	D2	34	26	tube_tip	0.04517047	0.99667454	0.30054992	1.0	0.3278684	None	0.31420916	0.99833727
6949	2022-01-05	1	D2	34	26	tube_tip	0.04417396	5.5017183e-05	0.33763483	0.0023137117	0.3622547	None	0.34994476	0.00118436
6950	2022-01-05	1	D2	34	26	tube_tip	0.044071373	0.8065967	0.3619545	0.8305339	0.38465255	None	0.37330352	0.8185653
6953	2022-01-05	1	D2	34	26	tube_tip	0.04356232	1.2885663e-05	0.38055417	0.0023472826	0.40522668	None	0.39289043	0.00118008
6954	2022-01-05	1	D2	34	26	tube_tip	0.043329563	0.00026489765	0.4197914	0.0020097347	0.44409686	None	0.43194413	0.00113732
6955	2022-01-05	1	D2	34	26	tube_tip	0.04331908	0.9972007	0.028247474	0.99973	0.05372575	None	0.04098661	0.99846535
6956	2022-01-05	1	D2	34	26	tube_tip	0.04304896	0.061203364	0.28466743	0.084034175	0.30647457	None	0.295571	0.07261877
6957	2022-01-05	1	D2	34	26	tube_tip	0.043044943	0.47697398	6.046344e-05	0.5032783	0.0025186008	None	0.00128953	0.49012614
6958	2022-01-05	1	D2	34	26	tube_tip	0.043003093	0.7220216	0.9414713	0.741964	0.95960754	None	0.95053942	0.7319928
6964	2022-01-05	1	D2	34	26	tube_tip	0.042137876	0.99669176	0.5274534	1.0	0.5541749	None	0.54081415	0.99834588
6965	2022-01-05	1	D2	34	26	tube_tip	0.042104397	0.99721557	0.11394497	0.99984425	0.13965708	None	0.12680103	0.99852991
6966	2022-01-05	1	D2	34	26	tube_tip	0.041943874	0.00026853994	0.31817248	0.0020430926	0.342701	None	0.33043674	0.00115582
6968	2022-01-05	1	D2	34	26	tube_tip	0.04130069	0.9968059	0.28500906	1.0	0.31222245	None	0.29861576	0.99840295
6969	2022-01-05	1	D2	34	26	tube_tip	0.041251596	0.67175806	0.0	0.6988323	0.002987607	None	0.0014938	0.68529518
6970	2022-01-05	1	D2	34	26	tube_tip	0.04123622	0.00019372802	0.7045963	0.0020731664	0.7297044	None	0.71715035	0.00113345
6972	2022-01-05	1	D2	34	26	tube_tip	0.04094692	0.23880374	0.99725103	0.26542556	0.99890053	None	0.99807578	0.25211465
6974	2022-01-05	1	D2	34	26	tube_tip	0.0409145	0.52386135	0.0	0.55020756	0.0027832284	None	0.00139161	0.53703446
6975	2022-01-05	1	D2	34	26	tube_tip	0.040859345	0.9968143	0.3393796	1.0	0.36728084	None	0.35333022	0.99840715
6976	2022-01-05	1	D2	34	26	tube_tip	0.040641923	0.0	0.74718314	0.0023365063	0.77319807	None	0.7601906	0.00116825
6978	2022-01-05	1	D2	34	26	tube_tip	0.040388662	0.43748322	0.0	0.46465334	0.0027652497	None	0.00138262	0.45106828
6979	2022-01-05	1	D2	34	26	tube_tip	0.04030722	0.0001519107	0.67330086	0.0019986834	0.6984179	None	0.68585938	0.0010753
6980	2022-01-05	1	D2	34	26	tube_tip	0.040219773	0.99655426	0.59780896	1.0	0.6245985	None	0.61120373	0.99827713
6981	2022-01-05	1	D2	34	26	tube_tip	0.04020085	0.7691998	0.0	0.79700047	0.0030854107	None	0.00154271	0.78310014
6982	2022-01-05	1	D2	34	26	tube_tip	0.040152244	0.021588434	0.3161369	0.043063637	0.33600777	None	0.32607234	0.03232604
6985	2022-01-05	1	D2	34	26	tube_tip	0.039995376	0.99677604	0.82831216	1.0	0.85482013	None	0.84156614	0.99838802
6986	2022-01-05	1	D2	34	26	tube_tip	0.03994302	4.5961468e-05	0.59557474	0.0020951096	0.6198542	None	0.60771447	0.00107054
6989	2022-01-05	1	D2	34	26	tube_tip	0.039305646	3.4114346e-05	0.6344191	0.0021293615	0.6591178	None	0.64676845	0.00108174
6993	2022-01-05	1	D2	34	26	tube_tip	0.038735468	0.9962157	0.6836743	1.0	0.7102253	None	0.6969498	0.99810785
6994	2022-01-05	1	D2	34	26	tube_tip	0.03868518	0.0	0.4817382	0.0021912372	0.50711364	None	0.49442592	0.00109562
6996	2022-01-05	1	D2	34	26	tube_tip	0.0383066	0.0	0.56013954	0.0021676659	0.58499265	None	0.5725661	0.00108383
6998	2022-01-05	1	D2	34	26	tube_tip	0.038026437	0.8168597	0.3503984	0.84129024	0.3732088	None	0.3618036	0.82907497
6999	2022-01-05	1	D2	34	26	tube_tip	0.037885603	0.0	0.5055153	0.002170112	0.5302014	None	0.51785835	0.00108506
7000	2022-01-05	1	D2	34	26	tube_tip	0.037865534	0.99684525	0.79714406	1.0	0.8233714	None	0.81025773	0.99842262
7001	2022-01-05	1	D2	34	26	tube_tip	0.03782623	0.0	0.20479992	0.0022833985	0.22939816	None	0.21709904	0.0011417
7002	2022-01-05	1	D2	34	26	tube_tip	0.037690096	0.9967636	0.8164834	1.0	0.8430575	None	0.82977045	0.9983818
7003	2022-01-05	1	D2	34	26	tube_tip	0.037676524	0.99642694	0.6442247	1.0	0.67161137	None	0.65791804	0.99821347
7004	2022-01-05	1	D2	34	26	tube_tip	0.03750121	0.8206172	0.080817714	0.84501314	0.10241367	None	0.09161569	0.83281517
7005	2022-01-05	1	D2	34	26	tube_tip	0.03734178	0.9960597	0.57772183	1.0	0.6053288	None	0.59152531	0.99802985
7006	2022-01-05	1	D2	34	26	tube_tip	0.036992006	0.0	0.52104	0.0021522867	0.5458774	None	0.5334587	0.00107614
7011	2022-01-05	1	D2	35	26	tube_tip	0.7063907	0.66729087	0.42571455	0.68760246	0.44521904	None	0.4354668	0.67744666
7018	2022-01-05	1	D2	35	26	tube_tip	0.67012197	0.7192614	0.3795746	0.73871887	0.39839846	None	0.38898653	0.72899014
7019	2022-01-05	1	D2	35	26	tube_tip	0.66814774	0.12860814	0.27365592	0.14739728	0.2917467	None	0.28270131	0.13800271
7020	2022-01-05	1	D2	35	26	tube_tip	0.66200924	0.5080751	0.011516613	0.527876	0.030415617	None	0.02096612	0.51797555
7023	2022-01-05	1	D2	35	26	tube_tip	0.6482601	0.09429521	0.30870667	0.11223545	0.3260084	None	0.31735753	0.10326533
7027	2022-01-05	1	D2	35	26	tube_tip	0.6345108	0.79179674	0.31238687	0.8118941	0.3316211	None	0.32200398	0.80184542
7028	2022-01-05	1	D2	35	26	tube_tip	0.633184	0.7134232	0.8276732	0.73413926	0.847625	None	0.8376491	0.72378123
7031	2022-01-05	1	D2	35	26	tube_tip	0.6188522	0.56408143	0.04305308	0.582708	0.060811076	None	0.05193208	0.57339472
7032	2022-01-05	1	D2	35	26	tube_tip	0.6156195	0.4914873	0.1692583	0.51099044	0.18793505	None	0.17859668	0.50123887
7039	2022-01-05	1	D2	35	26	tube_tip	0.58276	0.005564982	0.7858878	0.023749722	0.80465895	None	0.79527338	0.01465735
7040	2022-01-05	1	D2	35	26	tube_tip	0.57956743	0.8005104	0.9382631	0.8186512	0.9555778	None	0.94692045	0.8095808
7041	2022-01-05	1	D2	35	26	tube_tip	0.57687783	0.51625705	0.37460208	0.5359752	0.39346874	None	0.38403541	0.52611612
7042	2022-01-05	1	D2	35	26	tube_tip	0.56672764	0.40303457	0.10296854	0.42059833	0.11991658	None	0.11144256	0.41181645
7044	2022-01-05	1	D2	35	26	tube_tip	0.56187195	0.6400848	0.26597258	0.6587766	0.2836596	None	0.27481609	0.6494307
7046	2022-01-05	1	D2	35	26	tube_tip	0.55700773	0.14871058	0.89846945	0.16773733	0.9168719	None	0.90767068	0.15822396
7047	2022-01-05	1	D2	35	26	tube_tip	0.55639744	0.3202249	0.33939487	0.33914074	0.35744923	None	0.34842205	0.32968282
7048	2022-01-05	1	D2	35	26	tube_tip	0.55165744	0.26528946	0.36850855	0.2829077	0.38520512	None	0.37685684	0.27409858
7049	2022-01-05	1	D2	35	26	tube_tip	0.5472395	0.3782007	0.5112308	0.39729214	0.52937376	None	0.52030228	0.38774642
7050	2022-01-05	1	D2	35	26	tube_tip	0.54556614	0.08233967	0.6669887	0.102152176	0.68621796	None	0.67660333	0.09224592
7053	2022-01-05	1	D2	35	26	tube_tip	0.5239765	0.8192194	0.29382968	0.83818895	0.31179774	None	0.30281371	0.82870418
7054	2022-01-05	1	D2	35	26	tube_tip	0.51134574	0.2135179	0.811622	0.23345071	0.83037114	None	0.82099657	0.2234843
7056	2022-01-05	1	D2	35	26	tube_tip	0.48448798	0.55363923	0.9036808	0.57293814	0.9222326	None	0.9129567	0.56328869
7058	2022-01-05	1	D2	35	26	tube_tip	0.47329006	0.9374638	0.09223326	0.95500654	0.10884834	None	0.1005408	0.94623517
7059	2022-01-05	1	D2	35	26	tube_tip	0.47066936	0.70258737	0.14020438	0.72116685	0.15760665	None	0.14890551	0.71187711
7061	2022-01-05	1	D2	35	26	tube_tip	0.40877503	0.08645852	0.26987916	0.10411352	0.28646916	None	0.27817416	0.09528602
7062	2022-01-05	1	D2	35	26	tube_tip	0.36963946	0.10010093	0.21856853	0.119772844	0.23691869	None	0.22774361	0.10993689
7063	2022-01-05	1	D2	35	26	tube_tip	0.36785457	0.47627002	0.07556401	0.49541634	0.09370288	None	0.08463344	0.48584318
7065	2022-01-05	1	D2	35	26	tube_tip	0.24974771	0.08350228	0.3356091	0.10109556	0.35310772	None	0.34435841	0.09229892
7066	2022-01-05	1	D2	35	26	tube_tip	0.17248024	0.7124574	0.97862554	0.7307646	0.9957459	None	0.98718572	0.721611
7067	2022-01-05	1	D2	35	26	tube_tip	0.14274317	0.18554485	0.0	0.20859012	0.004139658	None	0.00206983	0.19706748
7070	2022-01-05	1	D2	35	26	tube_tip	0.12855642	0.5091633	0.9953833	0.5336899	0.99956757	None	0.99747543	0.5214266
7072	2022-01-05	1	D2	35	26	tube_tip	0.11396802	0.38679868	0.12175231	0.4056322	0.13929366	None	0.13052298	0.39621544
7073	2022-01-05	1	D2	35	26	tube_tip	0.11225886	0.9918487	0.0	1.0	0.0065786494	None	0.00328932	0.99592435
7075	2022-01-05	1	D2	35	26	tube_tip	0.103325225	0.34401503	0.99558043	0.37052515	0.9995295	None	0.99755496	0.35727009
7078	2022-01-05	1	D2	35	26	tube_tip	0.10168444	0.8496924	0.0	0.8731633	0.0037074387	None	0.00185372	0.86142785
7079	2022-01-05	1	D2	35	26	tube_tip	0.101488456	0.6999418	0.9636431	0.7202912	0.98366916	None	0.97365613	0.7101165
7081	2022-01-05	1	D2	35	26	tube_tip	0.0992256	0.99493986	0.37287965	1.0	0.39615598	None	0.38451782	0.99746993
7084	2022-01-05	1	D2	35	26	tube_tip	0.08964119	0.9312823	0.995879	0.9555949	0.9995021	None	0.99769055	0.9434386
7085	2022-01-05	1	D2	35	26	tube_tip	0.08372605	0.3714679	0.1839339	0.3916183	0.2031172	None	0.19352555	0.3815431
7086	2022-01-05	1	D2	35	26	tube_tip	0.08248963	0.9948195	0.9151687	1.0	0.9389332	None	0.92705095	0.99740975
7087	2022-01-05	1	D2	35	26	tube_tip	0.08243737	0.5304842	0.143958	0.55127776	0.1629793	None	0.15346865	0.54088098
7088	2022-01-05	1	D2	35	26	tube_tip	0.08185626	0.7086975	0.0	0.7323801	0.0031917256	None	0.00159586	0.7205388
7089	2022-01-05	1	D2	35	26	tube_tip	0.080727205	0.37879157	0.13958812	0.39903504	0.15977776	None	0.14968294	0.3889133
7090	2022-01-05	1	D2	35	26	tube_tip	0.078827985	0.46687725	0.087027505	0.4915801	0.111274004	None	0.09915075	0.47922868
7091	2022-01-05	1	D2	35	26	tube_tip	0.078320764	0.071424164	0.27388352	0.08970795	0.29098737	None	0.28243544	0.08056606
7092	2022-01-05	1	D2	35	26	tube_tip	0.07816672	0.7051448	0.0025360999	0.72793823	0.016553907	None	0.009545	0.71654152
7093	2022-01-05	1	D2	35	26	tube_tip	0.07785941	0.3592881	0.9962787	0.38703948	0.9994237	None	0.9978512	0.37316379
7100	2022-01-05	1	D2	35	26	tube_tip	0.06912848	0.024689613	0.3986045	0.050674006	0.42382377	None	0.41121414	0.03768181
7102	2022-01-05	1	D2	35	26	tube_tip	0.067547575	0.8189868	0.37579986	0.83946633	0.3941677	None	0.38498378	0.82922656
7103	2022-01-05	1	D2	35	26	tube_tip	0.06747361	0.99244756	0.9931926	1.0	1.0	None	0.9965963	0.99622378
7104	2022-01-05	1	D2	35	26	tube_tip	0.06664422	0.5305102	0.34388155	0.55104125	0.36294514	None	0.35341334	0.54077573
7105	2022-01-05	1	D2	35	26	tube_tip	0.0659788	0.9953152	0.6847756	1.0	0.70939016	None	0.69708288	0.9976576
7106	2022-01-05	1	D2	35	26	tube_tip	0.06570574	0.041562762	0.7762242	0.06312528	0.79666215	None	0.78644318	0.05234402
7107	2022-01-05	1	D2	35	26	tube_tip	0.06535062	0.23223372	0.9965748	0.25590777	0.99905044	None	0.99781262	0.24407074
7108	2022-01-05	1	D2	35	26	tube_tip	0.063989975	0.5017493	0.0	0.5250813	0.00265912	None	0.00132956	0.5134153
7110	2022-01-05	1	D2	35	26	tube_tip	0.062409814	0.42231232	0.101939894	0.44110304	0.11878676	None	0.11036333	0.43170768
7111	2022-01-05	1	D2	35	26	tube_tip	0.061327133	0.8637745	0.99669784	0.89030653	0.9992084	None	0.99795312	0.87704052
7112	2022-01-05	1	D2	35	26	tube_tip	0.061234232	0.16410412	0.0	0.19102497	0.0033792504	None	0.00168963	0.17756454
7113	2022-01-05	1	D2	35	26	tube_tip	0.059527103	0.033007205	0.38556856	0.056397364	0.4071858	None	0.39637718	0.04470228
7114	2022-01-05	1	D2	35	26	tube_tip	0.058729343	0.6803599	0.16126217	0.6994428	0.17891271	None	0.17008744	0.68990135
7116	2022-01-05	1	D2	35	26	tube_tip	0.058332633	0.8870123	0.9967436	0.914066	0.999165	None	0.9979543	0.90053915
7117	2022-01-05	1	D2	35	26	tube_tip	0.057935312	0.5534075	0.15594676	0.57518905	0.1765973	None	0.16627203	0.56429828
7118	2022-01-05	1	D2	35	26	tube_tip	0.057720367	0.9949174	0.97952116	1.0	1.0	None	0.98976058	0.9974587
7119	2022-01-05	1	D2	35	26	tube_tip	0.057059634	0.996998	0.02914882	0.99956673	0.05300155	None	0.04107518	0.99828236
7121	2022-01-05	1	D2	35	26	tube_tip	0.056656785	0.034027625	0.36209133	0.05668479	0.38441566	None	0.3732535	0.04535621
7123	2022-01-05	1	D2	35	26	tube_tip	0.056021463	0.94972867	0.9965181	0.9762868	0.9994326	None	0.99797535	0.96300774
7125	2022-01-05	1	D2	35	26	tube_tip	0.05532143	0.99682707	0.012845312	1.0	0.03799678	None	0.02542105	0.99841354
7127	2022-01-05	1	D2	35	26	tube_tip	0.054214783	0.99671054	0.08716324	1.0	0.11184664	None	0.09950494	0.99835527
7133	2022-01-05	1	D2	35	26	tube_tip	0.050583344	0.83601624	0.9968833	0.8635898	0.9990275	None	0.9979554	0.84980302
7134	2022-01-05	1	D2	35	26	tube_tip	0.050032876	0.99620503	0.95032465	1.0	0.97526073	None	0.96279269	0.99810252
7135	2022-01-05	1	D2	35	26	tube_tip	0.049988203	0.9963198	0.8286851	1.0	0.8544826	None	0.84158385	0.9981599
7138	2022-01-05	1	D2	35	26	tube_tip	0.049299605	0.16723777	0.021947045	0.19437973	0.0453719	None	0.03365947	0.18080875
7140	2022-01-05	1	D2	35	26	tube_tip	0.049063515	0.054053545	0.29501653	0.07656439	0.31704086	None	0.30602869	0.06530897
7143	2022-01-05	1	D2	35	26	tube_tip	0.04888458	0.8133698	0.07228754	0.8395335	0.09718203	None	0.08473478	0.82645165
7153	2022-01-05	1	D2	35	26	tube_tip	0.046977468	0.9973155	0.06759803	0.9997418	0.09232646	None	0.07996224	0.99852865
7155	2022-01-05	1	D2	35	26	tube_tip	0.046577875	0.0	0.7709135	0.0030051959	0.795951	None	0.78343225	0.0015026
7156	2022-01-05	1	D2	35	26	tube_tip	0.04614327	7.138075e-05	0.3725052	0.0023862042	0.39775914	None	0.38513217	0.00122879
7158	2022-01-05	1	D2	35	26	tube_tip	0.046104804	0.034922007	0.00025678927	0.06238081	0.002987165	None	0.00162198	0.04865141
7159	2022-01-05	1	D2	35	26	tube_tip	0.046100777	0.5242985	0.0	0.5498443	0.002765949	None	0.00138297	0.5370714
7162	2022-01-05	1	D2	35	26	tube_tip	0.045790274	0.47671184	0.0	0.50351775	0.002782831	None	0.00139142	0.4901148
7163	2022-01-05	1	D2	35	26	tube_tip	0.04568937	0.99744064	0.044117447	0.99959224	0.069042936	None	0.05658019	0.99851644
7164	2022-01-05	1	D2	35	26	tube_tip	0.045667045	0.8125995	0.36500093	0.83911437	0.38894334	None	0.37697214	0.82585694
7166	2022-01-05	1	D2	35	26	tube_tip	0.04542326	0.9965817	0.27002817	1.0	0.29568315	None	0.28285566	0.99829085
